filepath,superclass,class
../archive (1)/train/chuckwagon racing/Image_3824.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_9213.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/063.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/056.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/113.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_7534.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/090.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/109.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/093.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_3250.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_65.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/013.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/041.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_2810.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/092.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_1482.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/110.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/065.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/015.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/005.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_3228.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/019.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/100.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_2370.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/068.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_2458.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_1100.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_1641.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_4508.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_7757.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_4566.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/valid/chuckwagon racing/5.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_1823.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/test/chuckwagon racing/3.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/023.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/053.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_3584.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_4712.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_7405.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/055.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/101.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_3203.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/067.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/097.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/026.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/099.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/120.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/074.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/test/chuckwagon racing/1.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_5843.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_5862.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/094.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_4051.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_8442.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/039.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/031.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/077.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_44.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_333.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_7459.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_4624.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/072.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/058.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_5528.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_4350.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/024.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/117.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/018.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_4344.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/064.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/082.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/104.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/083.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/029.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/chuckwagon racing/008.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_636.jpg,equestrian & animal sports,chuckwagon racing
../archive (1)/train/chuckwagon racing/Image_9058.jpg,equestrian & animal sports,chuckwagon racing
../archive (2)/train/canoe slamon/097.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_599.jpg,water,unknown
../archive (2)/test/canoe slamon/4.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_6610.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_8550.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_603.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_3090.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_3071.jpg,water,unknown
../archive (2)/train/canoe slamon/128.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_7724.jpg,water,unknown
../archive (2)/train/canoe slamon/136.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_8192.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_5640.jpg,water,unknown
../archive (2)/train/canoe slamon/106.jpg,water,unknown
../archive (2)/train/canoe slamon/039.jpg,water,unknown
../archive (2)/train/canoe slamon/012.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_1672.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_990.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_5546.jpg,water,unknown
../archive (2)/train/canoe slamon/107.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_3827.jpg,water,unknown
../archive (2)/train/canoe slamon/032.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_1718.jpg,water,unknown
../archive (2)/train/canoe slamon/158.jpg,water,unknown
../archive (2)/train/canoe slamon/030.jpg,water,unknown
../archive (2)/train/canoe slamon/002.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_2427.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_8600.jpg,water,unknown
../archive (2)/train/canoe slamon/125.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_2013.jpg,water,unknown
../archive (2)/train/canoe slamon/008.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_297.jpg,water,unknown
../archive (2)/train/canoe slamon/095.jpg,water,unknown
../archive (2)/train/canoe slamon/068.jpg,water,unknown
../archive (2)/train/canoe slamon/123.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_176.jpg,water,unknown
../archive (2)/valid/canoe slamon/5.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_6380.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_3597.jpg,water,unknown
../archive (1)/train/canoe slamon/Image_5975.jpg,water,unknown
../archive (2)/train/canoe slamon/025.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/114.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/005.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_1294.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/067.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_2946.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/153.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/023.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/163.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_886.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/037.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_8738.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/142.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/034.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/160.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/020.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/072.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_3145.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_5434.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/062.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_1483.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_345.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/077.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/046.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_52.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_7089.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_3782.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/122.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_4631.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/063.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/042.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/146.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/003.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/162.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/015.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_6410.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/161.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_4602.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/094.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/076.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/065.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_2671.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/031.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_874.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/084.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/140.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/109.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/105.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_4166.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_4305.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/147.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/053.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/101.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/149.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_5386.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/100.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/041.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/164.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/148.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/150.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/027.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_4292.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/093.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/082.jpg,water,canoe slamon
../archive (2)/test/canoe slamon/2.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_2539.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/080.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/047.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_7410.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_6317.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/049.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/154.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_2727.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/026.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/115.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/113.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_3712.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/133.jpg,water,canoe slamon
../archive (2)/test/canoe slamon/1.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_1344.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/157.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_5134.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/079.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/103.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_5278.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_4955.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/028.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_4329.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/110.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/033.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/126.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/143.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_7662.jpg,water,canoe slamon
../archive (1)/train/canoe slamon/Image_349.jpg,water,canoe slamon
../archive (2)/train/canoe slamon/156.jpg,water,canoe slamon
